Date,Time,StoreID,Location,Product,Quantity,UnitPrice,PaymentType,TransactionID,Cashier,StoreManager,TimeOfDay,DayOfWeek,TotalPrice
2023-03-15,11:54,S9,Store D,Laptop,1,230.26,,Tx300972,C4,Olivia,Morning,Wednesday,230.26
2023-10-24,16:04,S10,Store B,Desk,10,362.13,,Tx300973,C1,Mia,Afternoon,Tuesday,3621.3
2024-08-11,9:46,S2,Store D,Monitor,1,171.54,,Tx300974,C3,Mia,Morning,Sunday,171.54
2024-09-02,9:15,S2,Store D,Laptop,10,160.28,,Tx300975,C3,Mia,Morning,Monday,1602.8
2025-05-10,18:22,S2,Store B,Monitor,4,217.17,,Tx300976,C1,Noah,Evening,Saturday,868.68
2023-12-09,13:06,S9,Store B,Desk,3,330.9,,Tx300977,C1,Liam,Afternoon,Saturday,992.6999999999999
2025-01-29,20:53,S10,Store C,Desk,7,258.57,,Tx300978,C3,Mia,Evening,Wednesday,1809.99
2024-12-31,10:28,S10,Store C,Chair,1,106.8,,Tx300979,C4,Liam,Morning,Tuesday,106.8
2024-05-24,16:26,S3,Store B,Chair,8,109.46,,Tx300980,C1,Noah,Afternoon,Friday,875.68
2025-02-20,9:25,S4,Store C,Desk,10,133.34,,Tx300981,C5,Noah,Morning,Thursday,1333.4
2023-12-20,18:11,S9,Store A,Phone,3,277.08,,Tx300982,C1,Mia,Evening,Wednesday,831.24
2025-05-04,13:17,S9,Store D,Monitor,4,337.24,,Tx300983,C5,Liam,Afternoon,Sunday,1348.96
2025-01-22,15:34,S4,Store C,Tablet,1,395.95,,Tx300984,C2,Olivia,Afternoon,Wednesday,395.95
2024-05-10,11:00,S9,Store B,Monitor,1,174.29,,Tx300985,C4,Liam,Morning,Friday,174.29
2023-09-06,17:24,S7,Store C,Phone,9,257.94,,Tx300986,C2,Noah,Evening,Wednesday,2321.46
2025-01-09,15:53,S4,Store C,Desk,2,127.23,,Tx300987,C5,Liam,Afternoon,Thursday,254.46
2024-07-25,9:21,S6,Store D,Laptop,10,66.37,,Tx300988,C2,Mia,Morning,Thursday,663.7
2023-09-25,14:37,S10,Store C,Chair,10,184.31,,Tx300989,C5,Noah,Afternoon,Monday,1843.1
2024-05-12,10:05,S9,Store B,Printer,6,257.91,,Tx300990,C5,Noah,Morning,Sunday,1547.46
2024-04-17,19:23,S6,Store C,Printer,10,42.03,,Tx300991,C1,Liam,Evening,Wednesday,420.3
2024-10-31,13:39,S6,Store C,Tablet,2,110.13,,Tx300992,C4,Noah,Afternoon,Thursday,220.26
2023-02-08,21:03,S1,Store A,Monitor,7,389.71,,Tx300993,C2,Noah,Evening,Wednesday,2727.97
2023-10-23,20:00,S8,Store B,Phone,2,320.51,,Tx300994,C5,Noah,Evening,Monday,641.02
2023-05-22,13:22,S1,Store B,Chair,7,371.04,,Tx300995,C4,Noah,Afternoon,Monday,2597.28
2024-12-22,18:40,S1,Store A,Tablet,5,61.64,,Tx300996,C3,Noah,Evening,Sunday,308.2
2024-02-20,20:19,S6,Store B,Monitor,6,121.9,,Tx300997,C5,Mia,Evening,Tuesday,731.4000000000001
2023-08-27,21:30,S6,Store C,Monitor,6,356.85,,Tx300998,C2,Noah,Evening,Sunday,2141.1
2023-09-10,21:04,S6,Store A,Chair,1,244.43,,Tx300999,C3,Olivia,Evening,Sunday,244.43
2025-03-29,20:08,S2,Store D,Phone,7,153.68,,Tx301000,C2,Liam,Evening,Saturday,1075.76
2025-03-02,10:46,S8,Store D,Printer,8,240.82,,Tx301001,C3,Olivia,Morning,Sunday,1926.56
2024-09-05,13:54,S4,Store A,Printer,9,65.08,,Tx301002,C2,Noah,Afternoon,Thursday,585.72
2023-11-19,15:00,S2,Store B,Printer,2,93.8,,Tx301003,C1,Liam,Afternoon,Sunday,187.6
2024-07-27,18:00,S1,Store D,Laptop,4,138.49,,Tx301004,C2,Liam,Evening,Saturday,553.96
2024-06-29,14:07,S2,Store B,Desk,2,75.8,,Tx301005,C4,Olivia,Afternoon,Saturday,151.6
2024-02-08,16:58,S8,Store B,Tablet,8,89.24,,Tx301006,C5,Mia,Afternoon,Thursday,713.92
2025-05-23,14:05,S7,Store B,Printer,2,386.54,,Tx301007,C5,Olivia,Afternoon,Friday,773.08
2024-11-16,11:30,S9,Store D,Phone,5,343.92,,Tx301008,C1,Liam,Morning,Saturday,1719.6
2023-08-01,10:35,S2,Store A,Tablet,3,362.73,,Tx301009,C4,Olivia,Morning,Tuesday,1088.19
2024-04-01,20:11,S5,Store D,Printer,7,355.17,,Tx301010,C3,Olivia,Evening,Monday,2486.19
2023-11-17,21:55,S5,Store A,Tablet,10,147.16,,Tx301011,C5,Mia,Evening,Friday,1471.6
2023-08-18,16:27,S5,Store D,Desk,1,195.82,,Tx301012,C2,Olivia,Afternoon,Friday,195.82
2025-01-17,15:19,S7,Store A,Tablet,9,118.67,,Tx301013,C4,Noah,Afternoon,Friday,1068.03
2023-06-24,21:08,S8,Store A,Monitor,10,315.98,,Tx301014,C4,Olivia,Evening,Saturday,3159.8
2023-02-07,9:50,S7,Store C,Printer,10,169.05,,Tx301015,C4,Olivia,Morning,Tuesday,1690.5
2023-08-23,9:17,S6,Store C,Tablet,4,131.56,,Tx301016,C4,Olivia,Morning,Wednesday,526.24
2024-01-22,20:47,S3,Store B,Chair,6,129.2,,Tx301017,C5,Mia,Evening,Monday,775.1999999999999
2024-06-17,20:22,S7,Store D,Laptop,8,214.09,,Tx301018,C4,Olivia,Evening,Monday,1712.72
2023-04-20,19:11,S10,Store A,Printer,10,396.16,,Tx301019,C1,Noah,Evening,Thursday,3961.6
2023-04-13,20:05,S5,Store C,Laptop,5,153.28,,Tx301020,C4,Liam,Evening,Thursday,766.4
2024-06-23,9:54,S8,Store C,Laptop,6,348.35,,Tx301021,C2,Mia,Morning,Sunday,2090.1
2025-01-09,12:04,S7,Store C,Monitor,8,74.96,,Tx301022,C3,Liam,Afternoon,Thursday,599.68
2024-09-17,17:23,S10,Store C,Desk,10,117.03,,Tx301023,C1,Noah,Evening,Tuesday,1170.3
2024-09-08,20:28,S9,Store D,Monitor,6,78.34,,Tx301024,C4,Liam,Evening,Sunday,470.04
2024-06-12,17:04,S6,Store B,Desk,6,43.01,,Tx301025,C5,Mia,Evening,Wednesday,258.06
2023-08-21,19:43,S3,Store C,Chair,8,182.52,,Tx301026,C5,Mia,Evening,Monday,1460.16
2025-04-11,14:37,S5,Store B,Chair,2,21.91,,Tx301027,C5,Liam,Afternoon,Friday,43.82
2023-01-13,19:20,S1,Store B,Monitor,5,117.73,,Tx301028,C3,Noah,Evening,Friday,588.65
2025-01-10,10:43,S7,Store D,Tablet,5,23.2,,Tx301029,C3,Noah,Morning,Friday,116.0
2024-01-21,9:50,S3,Store A,Phone,3,95.43,,Tx301030,C4,Olivia,Morning,Sunday,286.29
2025-03-10,10:59,S2,Store C,Phone,3,48.91,,Tx301031,C5,Liam,Morning,Monday,146.73
2024-01-07,17:08,S5,Store D,Laptop,6,123.15,,Tx301032,C2,Noah,Evening,Sunday,738.9000000000001
2023-11-01,9:30,S10,Store D,Desk,10,59.88,,Tx301033,C1,Liam,Morning,Wednesday,598.8000000000001
2024-02-16,11:08,S6,Store B,Desk,1,309.32,,Tx301034,C4,Liam,Morning,Friday,309.32
2023-07-31,20:56,S5,Store A,Printer,1,181.86,,Tx301035,C2,Liam,Evening,Monday,181.86
2025-03-23,15:40,S1,Store D,Laptop,10,125.01,,Tx301036,C2,Olivia,Afternoon,Sunday,1250.1
2024-04-14,17:28,S9,Store A,Laptop,6,187.23,,Tx301037,C5,Noah,Evening,Sunday,1123.38
2023-06-27,13:40,S5,Store D,Printer,4,232.92,,Tx301038,C1,Mia,Afternoon,Tuesday,931.68
2023-12-25,20:43,S8,Store A,Desk,8,89.85,,Tx301039,C1,Noah,Evening,Monday,718.8
2024-08-06,18:50,S4,Store C,Laptop,10,85.85,,Tx301040,C3,Olivia,Evening,Tuesday,858.5
2024-01-21,11:56,S3,Store D,Desk,9,235.54,,Tx301041,C4,Olivia,Morning,Sunday,2119.86
2024-12-12,15:27,S7,Store A,Printer,6,133.12,,Tx301042,C5,Liam,Afternoon,Thursday,798.72
2024-02-27,18:18,S10,Store D,Printer,5,311.8,,Tx301043,C2,Noah,Evening,Tuesday,1559.0
2024-09-07,21:26,S8,Store D,Chair,5,179.97,,Tx301044,C3,Noah,Evening,Saturday,899.85
2024-01-08,11:36,S4,Store D,Laptop,4,195.82,,Tx301045,C5,Mia,Morning,Monday,783.28
2023-06-12,19:46,S8,Store D,Desk,6,80.69,,Tx301046,C3,Liam,Evening,Monday,484.14
2024-08-27,18:49,S6,Store C,Tablet,8,271.51,,Tx301047,C1,Noah,Evening,Tuesday,2172.08
2025-02-14,9:25,S7,Store D,Monitor,1,294.61,,Tx301048,C3,Mia,Morning,Friday,294.61
2024-08-09,15:46,S6,Store D,Monitor,4,204.59,,Tx301049,C2,Olivia,Afternoon,Friday,818.36
2025-05-15,9:17,S6,Store A,Monitor,10,189.33,,Tx301050,C4,Liam,Morning,Thursday,1893.3
2023-04-14,21:32,S6,Store D,Chair,6,177.5,,Tx301051,C4,Olivia,Evening,Friday,1065.0
2023-02-02,11:38,S7,Store C,Laptop,6,9.12,,Tx301052,C5,Liam,Morning,Thursday,54.72
2024-05-29,20:17,S5,Store D,Printer,3,84.26,,Tx301053,C5,Noah,Evening,Wednesday,252.78
2024-03-05,12:04,S10,Store D,Phone,5,66.75,,Tx301054,C2,Liam,Afternoon,Tuesday,333.75
2023-05-27,17:21,S9,Store A,Laptop,2,388.63,,Tx301055,C3,Mia,Evening,Saturday,777.26
2024-03-01,11:30,S8,Store B,Laptop,1,59.73,,Tx301056,C2,Liam,Morning,Friday,59.73
2023-08-02,19:28,S8,Store A,Desk,6,60.67,,Tx301057,C4,Mia,Evening,Wednesday,364.02
2025-01-04,16:19,S6,Store D,Phone,9,98.31,,Tx301058,C5,Liam,Afternoon,Saturday,884.79
2023-01-30,11:18,S10,Store D,Printer,2,197.88,,Tx301059,C1,Olivia,Morning,Monday,395.76
2023-08-09,13:59,S3,Store C,Phone,8,32.6,,Tx301060,C1,Mia,Afternoon,Wednesday,260.8
2023-09-22,19:33,S7,Store D,Tablet,5,210.45,,Tx301061,C5,Noah,Evening,Friday,1052.25
2023-03-30,16:31,S5,Store D,Desk,1,370.98,,Tx301062,C5,Liam,Afternoon,Thursday,370.98
2023-12-30,19:49,S8,Store A,Laptop,8,163.76,,Tx301063,C2,Olivia,Evening,Saturday,1310.08
2023-12-11,14:52,S2,Store B,Printer,8,44.13,,Tx301064,C4,Liam,Afternoon,Monday,353.04
2023-06-09,11:02,S6,Store A,Tablet,3,302.68,,Tx301065,C5,Olivia,Morning,Friday,908.04
2023-12-24,13:08,S8,Store D,Monitor,9,272.79,,Tx301066,C1,Mia,Afternoon,Sunday,2455.11
2023-07-13,15:10,S4,Store B,Monitor,9,222.17,,Tx301067,C3,Liam,Afternoon,Thursday,1999.53
2024-05-21,13:28,S10,Store C,Chair,6,208.2,,Tx301068,C1,Olivia,Afternoon,Tuesday,1249.2
2024-01-10,16:20,S10,Store B,Desk,1,378.72,,Tx301069,C4,Noah,Afternoon,Wednesday,378.72
2024-04-04,16:48,S1,Store A,Monitor,8,174.44,,Tx301070,C2,Noah,Afternoon,Thursday,1395.52
2023-04-03,14:11,S2,Store B,Desk,9,152.36,,Tx301071,C1,Noah,Afternoon,Monday,1371.24
2024-02-09,10:25,S3,Store C,Desk,10,110.98,,Tx301072,C2,Noah,Morning,Friday,1109.8
2024-08-23,20:42,S5,Store D,Phone,1,36.93,,Tx301073,C4,Mia,Evening,Friday,36.93
2024-03-20,19:48,S8,Store C,Chair,8,154.0,,Tx301074,C2,Olivia,Evening,Wednesday,1232.0
2024-08-13,13:58,S9,Store B,Monitor,6,10.07,,Tx301075,C3,Mia,Afternoon,Tuesday,60.42
2023-08-05,14:31,S5,Store C,Phone,2,60.84,,Tx301076,C5,Mia,Afternoon,Saturday,121.68
2024-09-08,10:00,S3,Store A,Printer,10,165.44,,Tx301077,C5,Liam,Morning,Sunday,1654.4
2023-01-20,9:56,S2,Store D,Desk,4,329.69,,Tx301078,C2,Olivia,Morning,Friday,1318.76
2024-07-24,12:19,S5,Store C,Phone,8,124.58,,Tx301079,C5,Olivia,Afternoon,Wednesday,996.64
2023-06-28,11:00,S4,Store B,Printer,3,186.86,,Tx301080,C5,Noah,Morning,Wednesday,560.58
2024-12-03,21:38,S2,Store C,Chair,1,52.19,,Tx301081,C2,Olivia,Evening,Tuesday,52.19
2024-12-05,18:59,S3,Store B,Phone,7,330.98,,Tx301082,C5,Noah,Evening,Thursday,2316.86
2025-03-20,12:10,S7,Store B,Laptop,8,385.72,,Tx301083,C4,Olivia,Afternoon,Thursday,3085.76
2024-12-02,12:32,S9,Store A,Printer,9,52.64,,Tx301084,C5,Noah,Afternoon,Monday,473.76
2023-03-15,21:26,S4,Store B,Phone,8,92.08,,Tx301085,C5,Olivia,Evening,Wednesday,736.64
2024-11-26,9:58,S5,Store D,Laptop,5,363.76,,Tx301086,C4,Mia,Morning,Tuesday,1818.8
2025-06-29,15:21,S7,Store B,Tablet,3,323.04,,Tx301087,C5,Noah,Afternoon,Sunday,969.1200000000001
2023-09-29,14:14,S1,Store B,Phone,10,147.65,,Tx301088,C3,Olivia,Afternoon,Friday,1476.5
2024-04-03,17:29,S3,Store B,Chair,5,178.54,,Tx301089,C1,Mia,Evening,Wednesday,892.6999999999999
2024-05-25,14:26,S4,Store A,Tablet,4,155.69,,Tx301090,C2,Olivia,Afternoon,Saturday,622.76
2024-05-26,14:07,S4,Store B,Chair,5,154.36,,Tx301091,C4,Noah,Afternoon,Sunday,771.8000000000001
2023-12-26,12:43,S3,Store B,Chair,1,202.41,,Tx301092,C4,Liam,Afternoon,Tuesday,202.41
2024-03-24,18:09,S5,Store D,Laptop,10,205.57,,Tx301093,C3,Mia,Evening,Sunday,2055.7
2023-04-25,13:27,S8,Store D,Desk,6,105.89,,Tx301094,C3,Mia,Afternoon,Tuesday,635.34
2023-10-08,21:31,S9,Store B,Desk,9,308.84,,Tx301095,C3,Liam,Evening,Sunday,2779.56
2024-02-09,20:14,S4,Store C,Monitor,4,233.77,,Tx301096,C5,Noah,Evening,Friday,935.08
2023-05-07,17:44,S5,Store A,Phone,8,224.58,,Tx301097,C5,Noah,Evening,Sunday,1796.64
2025-05-28,13:41,S10,Store D,Monitor,6,364.61,,Tx301098,C2,Olivia,Afternoon,Wednesday,2187.66
2025-03-11,14:36,S7,Store B,Desk,5,386.77,,Tx301099,C3,Mia,Afternoon,Tuesday,1933.85
2023-07-15,21:58,S3,Store B,Printer,8,154.78,,Tx301100,C2,Mia,Evening,Saturday,1238.24
2023-07-27,9:16,S9,Store B,Chair,8,147.77,,Tx301101,C2,Noah,Morning,Thursday,1182.16
2024-12-18,21:27,S10,Store C,Printer,5,38.2,,Tx301102,C1,Olivia,Evening,Wednesday,191.0
2024-05-07,19:16,S2,Store D,Chair,5,300.81,,Tx301103,C4,Noah,Evening,Tuesday,1504.05
2024-01-12,20:43,S3,Store A,Laptop,3,226.82,,Tx301104,C4,Olivia,Evening,Friday,680.46
2023-03-06,14:15,S8,Store D,Desk,3,337.16,,Tx301105,C5,Liam,Afternoon,Monday,1011.48
2023-11-01,10:59,S8,Store B,Chair,6,371.52,,Tx301106,C5,Mia,Morning,Wednesday,2229.12
2025-01-01,14:01,S6,Store B,Printer,2,39.91,,Tx301107,C1,Liam,Afternoon,Wednesday,79.82
2023-03-24,12:28,S10,Store A,Printer,10,386.21,,Tx301108,C1,Noah,Afternoon,Friday,3862.1
2024-09-19,11:15,S6,Store D,Printer,4,279.84,,Tx301109,C5,Mia,Morning,Thursday,1119.36
2025-05-15,16:19,S7,Store C,Tablet,2,156.52,,Tx301110,C2,Olivia,Afternoon,Thursday,313.04
2024-06-07,17:40,S8,Store C,Laptop,8,367.19,,Tx301111,C2,Olivia,Evening,Friday,2937.52
2023-04-23,12:08,S10,Store B,Laptop,6,161.79,,Tx301112,C3,Liam,Afternoon,Sunday,970.74
2024-01-13,14:50,S5,Store D,Desk,4,129.85,,Tx301113,C2,Olivia,Afternoon,Saturday,519.4
2023-07-08,21:14,S4,Store B,Phone,8,37.98,,Tx301114,C2,Noah,Evening,Saturday,303.84
2025-04-28,20:08,S2,Store D,Phone,10,142.35,,Tx301115,C5,Noah,Evening,Monday,1423.5
2024-10-19,9:40,S4,Store C,Printer,8,310.4,,Tx301116,C4,Olivia,Morning,Saturday,2483.2
2023-09-27,18:29,S8,Store D,Laptop,1,7.37,,Tx301117,C5,Olivia,Evening,Wednesday,7.37
2024-07-03,17:15,S10,Store B,Tablet,2,391.88,,Tx301118,C5,Olivia,Evening,Wednesday,783.76
2024-05-15,11:18,S8,Store C,Printer,6,374.4,,Tx301119,C2,Liam,Morning,Wednesday,2246.4
2024-10-12,20:54,S9,Store D,Chair,3,67.73,,Tx301120,C2,Liam,Evening,Saturday,203.19
2023-05-05,9:57,S2,Store D,Tablet,9,360.7,,Tx301121,C5,Olivia,Morning,Friday,3246.3
2023-12-31,13:18,S1,Store B,Chair,5,353.08,,Tx301122,C3,Mia,Afternoon,Sunday,1765.4
2024-11-04,9:51,S5,Store D,Tablet,1,280.34,,Tx301123,C2,Liam,Morning,Monday,280.34
2024-05-02,19:08,S9,Store B,Monitor,5,271.5,,Tx301124,C4,Mia,Evening,Thursday,1357.5
2025-02-07,13:54,S5,Store D,Printer,5,15.07,,Tx301125,C4,Mia,Afternoon,Friday,75.35
2024-05-25,19:50,S9,Store D,Phone,9,223.23,,Tx301126,C3,Noah,Evening,Saturday,2009.07
2023-08-16,17:33,S9,Store A,Chair,3,271.37,,Tx301127,C4,Mia,Evening,Wednesday,814.11
2024-07-22,20:19,S9,Store C,Tablet,8,107.23,,Tx301128,C1,Liam,Evening,Monday,857.84
2025-02-14,13:51,S9,Store C,Laptop,3,127.57,,Tx301129,C2,Olivia,Afternoon,Friday,382.71
2024-12-12,21:02,S1,Store C,Laptop,2,107.36,,Tx301130,C2,Mia,Evening,Thursday,214.72
2023-05-17,15:48,S10,Store C,Printer,6,94.8,,Tx301131,C3,Noah,Afternoon,Wednesday,568.8
2025-06-25,10:51,S3,Store C,Tablet,8,278.75,,Tx301132,C3,Olivia,Morning,Wednesday,2230.0
2023-12-21,10:31,S5,Store D,Phone,6,374.27,,Tx301133,C3,Liam,Morning,Thursday,2245.62
2023-06-24,16:52,S9,Store A,Tablet,5,82.7,,Tx301134,C5,Olivia,Afternoon,Saturday,413.5
2024-04-20,16:55,S9,Store C,Desk,5,119.16,,Tx301135,C4,Mia,Afternoon,Saturday,595.8
2023-09-11,16:22,S3,Store D,Printer,2,296.61,,Tx301136,C3,Noah,Afternoon,Monday,593.22
2025-04-18,15:25,S3,Store A,Printer,5,311.51,,Tx301137,C4,Mia,Afternoon,Friday,1557.55
2025-03-27,18:53,S1,Store D,Monitor,5,257.77,,Tx301138,C3,Mia,Evening,Thursday,1288.85
2024-12-23,19:19,S6,Store A,Tablet,1,391.91,,Tx301139,C4,Liam,Evening,Monday,391.91
2024-03-14,18:54,S3,Store D,Chair,10,319.07,,Tx301140,C5,Mia,Evening,Thursday,3190.7
2023-08-31,10:24,S7,Store D,Desk,3,262.7,,Tx301141,C3,Olivia,Morning,Thursday,788.0999999999999
2025-03-23,14:23,S8,Store C,Monitor,4,263.38,,Tx301142,C5,Olivia,Afternoon,Sunday,1053.52
2024-10-17,13:24,S7,Store B,Chair,7,85.46,,Tx301143,C4,Liam,Afternoon,Thursday,598.2199999999999
2025-02-03,12:46,S2,Store A,Monitor,8,10.89,,Tx301144,C3,Noah,Afternoon,Monday,87.12
2023-05-20,18:42,S6,Store C,Printer,10,289.09,,Tx301145,C3,Olivia,Evening,Saturday,2890.9
2024-09-20,10:44,S8,Store B,Chair,10,393.44,,Tx301146,C3,Liam,Morning,Friday,3934.4
2024-12-24,12:05,S6,Store A,Desk,7,186.42,,Tx301147,C4,Liam,Afternoon,Tuesday,1304.94
2023-12-20,21:03,S6,Store C,Monitor,7,284.08,,Tx301148,C1,Noah,Evening,Wednesday,1988.56
2024-10-15,12:54,S6,Store D,Phone,7,244.27,,Tx301149,C4,Liam,Afternoon,Tuesday,1709.89
2024-11-29,16:04,S7,Store D,Printer,1,58.12,,Tx301150,C4,Olivia,Afternoon,Friday,58.12
2024-04-18,20:26,S8,Store D,Printer,4,296.7,,Tx301151,C1,Liam,Evening,Thursday,1186.8
2023-05-06,19:22,S7,Store D,Tablet,8,113.49,,Tx301152,C2,Mia,Evening,Saturday,907.92
2024-01-23,11:54,S4,Store D,Printer,3,170.52,,Tx301153,C4,Liam,Morning,Tuesday,511.5600000000001
2025-04-28,10:17,S3,Store A,Printer,5,90.6,,Tx301154,C1,Noah,Morning,Monday,453.0
2025-05-07,18:00,S6,Store C,Desk,3,91.49,,Tx301155,C3,Liam,Evening,Wednesday,274.47
2023-01-12,17:43,S2,Store D,Laptop,1,310.38,,Tx301156,C1,Noah,Evening,Thursday,310.38
2024-09-03,13:25,S2,Store B,Desk,5,141.82,,Tx301157,C2,Olivia,Afternoon,Tuesday,709.0999999999999
2024-04-25,19:12,S3,Store C,Phone,3,306.65,,Tx301158,C3,Mia,Evening,Thursday,919.9499999999999
2023-11-16,18:37,S4,Store D,Desk,4,380.96,,Tx301159,C5,Liam,Evening,Thursday,1523.84
2024-12-11,16:00,S10,Store B,Desk,1,183.95,,Tx301160,C3,Liam,Afternoon,Wednesday,183.95
2025-03-19,10:34,S4,Store A,Tablet,7,265.0,,Tx301161,C1,Noah,Morning,Wednesday,1855.0
2024-12-29,19:24,S6,Store A,Chair,8,270.64,,Tx301162,C3,Olivia,Evening,Sunday,2165.12
2023-12-06,16:27,S8,Store B,Monitor,1,313.59,,Tx301163,C2,Noah,Afternoon,Wednesday,313.59
2024-10-25,20:48,S7,Store A,Chair,2,92.83,,Tx301164,C5,Olivia,Evening,Friday,185.66
2024-12-31,13:42,S10,Store B,Phone,8,12.45,,Tx301165,C3,Olivia,Afternoon,Tuesday,99.6
2024-12-05,20:18,S2,Store C,Phone,5,101.99,,Tx301166,C2,Liam,Evening,Thursday,509.95
2024-08-29,17:00,S1,Store C,Chair,7,85.84,,Tx301167,C5,Olivia,Evening,Thursday,600.88
2024-06-19,9:54,S9,Store A,Phone,10,36.18,,Tx301168,C3,Mia,Morning,Wednesday,361.8
2024-07-11,18:02,S2,Store B,Laptop,2,352.11,,Tx301169,C1,Noah,Evening,Thursday,704.22
2023-10-30,10:25,S6,Store B,Phone,2,376.14,,Tx301170,C4,Noah,Morning,Monday,752.28
2025-04-27,10:24,S1,Store A,Printer,1,301.4,,Tx301171,C3,Liam,Morning,Sunday,301.4
2024-06-18,9:08,S10,Store C,Laptop,1,255.95,,Tx301172,C3,Noah,Morning,Tuesday,255.95
2024-02-14,21:03,S1,Store D,Printer,10,159.59,,Tx301173,C1,Mia,Evening,Wednesday,1595.9
2023-01-29,14:00,S3,Store C,Phone,4,104.77,,Tx301174,C1,Liam,Afternoon,Sunday,419.08
2023-04-18,9:58,S8,Store A,Phone,8,342.27,,Tx301175,C1,Mia,Morning,Tuesday,2738.16
2024-10-09,13:52,S10,Store B,Monitor,6,100.27,,Tx301176,C5,Olivia,Afternoon,Wednesday,601.62
2024-08-11,20:01,S4,Store B,Printer,2,363.67,,Tx301177,C5,Liam,Evening,Sunday,727.34
2024-07-21,15:28,S9,Store A,Tablet,7,63.5,,Tx301178,C4,Noah,Afternoon,Sunday,444.5
2024-03-22,17:04,S1,Store C,Desk,4,297.67,,Tx301179,C5,Liam,Evening,Friday,1190.68
2025-02-14,18:40,S9,Store C,Tablet,1,25.56,,Tx301180,C3,Olivia,Evening,Friday,25.56
2024-06-22,9:30,S8,Store D,Desk,6,298.28,,Tx301181,C3,Mia,Morning,Saturday,1789.68
2024-03-08,21:21,S4,Store D,Desk,7,372.01,,Tx301182,C4,Mia,Evening,Friday,2604.07
2023-10-25,12:40,S10,Store B,Desk,1,117.04,,Tx301183,C1,Olivia,Afternoon,Wednesday,117.04
2025-05-11,14:29,S9,Store C,Printer,6,153.29,,Tx301184,C5,Liam,Afternoon,Sunday,919.74
2024-07-03,10:37,S1,Store A,Desk,4,130.3,,Tx301185,C4,Liam,Morning,Wednesday,521.2
2024-05-07,18:01,S5,Store C,Chair,8,263.16,,Tx301186,C5,Liam,Evening,Tuesday,2105.28
2025-04-05,17:16,S9,Store A,Printer,8,254.66,,Tx301187,C4,Olivia,Evening,Saturday,2037.28
2024-06-29,14:48,S6,Store A,Desk,5,32.6,,Tx301188,C4,Liam,Afternoon,Saturday,163.0
2023-03-20,15:47,S6,Store C,Laptop,7,28.32,,Tx301189,C5,Olivia,Afternoon,Monday,198.24
2025-05-03,10:10,S3,Store A,Phone,3,188.67,,Tx301190,C1,Liam,Morning,Saturday,566.01
2023-08-12,15:35,S1,Store C,Monitor,5,123.41,,Tx301191,C2,Olivia,Afternoon,Saturday,617.05
2025-04-07,11:39,S5,Store A,Printer,4,296.67,,Tx301192,C5,Mia,Morning,Monday,1186.68
2024-10-24,13:02,S9,Store D,Chair,8,205.08,,Tx301193,C4,Olivia,Afternoon,Thursday,1640.64
2024-07-15,11:45,S3,Store A,Laptop,1,61.21,,Tx301194,C5,Liam,Morning,Monday,61.21
2024-05-28,16:31,S5,Store C,Monitor,8,160.45,,Tx301195,C5,Olivia,Afternoon,Tuesday,1283.6
2024-04-30,10:20,S1,Store B,Chair,6,339.61,,Tx301196,C1,Liam,Morning,Tuesday,2037.66
2024-10-06,11:21,S1,Store A,Tablet,7,136.57,,Tx301197,C3,Mia,Morning,Sunday,955.99
2024-06-20,12:52,S3,Store C,Desk,5,117.18,,Tx301198,C3,Olivia,Afternoon,Thursday,585.9000000000001
2023-12-09,15:27,S4,Store B,Desk,7,310.19,,Tx301199,C2,Mia,Afternoon,Saturday,2171.33
2024-10-25,20:00,S7,Store A,Phone,5,143.27,,Tx301200,C4,Olivia,Evening,Friday,716.35
2025-04-01,10:47,S1,Store D,Phone,5,205.46,,Tx301201,C3,Liam,Morning,Tuesday,1027.3
2023-12-13,14:51,S1,Store B,Desk,8,269.41,,Tx301202,C2,Noah,Afternoon,Wednesday,2155.28
2024-08-19,21:11,S4,Store A,Tablet,9,22.41,,Tx301203,C5,Noah,Evening,Monday,201.69
2025-03-06,18:02,S6,Store C,Printer,8,189.34,,Tx301204,C4,Mia,Evening,Thursday,1514.72
2023-09-07,17:37,S1,Store B,Laptop,8,125.02,,Tx301205,C4,Liam,Evening,Thursday,1000.16
2024-09-10,16:01,S10,Store C,Phone,10,116.36,,Tx301206,C1,Olivia,Afternoon,Tuesday,1163.6
2023-08-25,15:10,S4,Store A,Phone,3,122.4,,Tx301207,C4,Liam,Afternoon,Friday,367.2
2025-01-29,13:22,S4,Store C,Desk,4,143.65,,Tx301208,C4,Noah,Afternoon,Wednesday,574.6
2024-06-12,21:28,S5,Store A,Phone,7,270.53,,Tx301209,C1,Mia,Evening,Wednesday,1893.71
2023-03-04,18:13,S3,Store A,Monitor,1,322.36,,Tx301210,C1,Noah,Evening,Saturday,322.36
2024-01-08,20:19,S10,Store A,Phone,7,155.29,,Tx301211,C2,Olivia,Evening,Monday,1087.03
2024-02-17,13:22,S9,Store C,Printer,6,56.79,,Tx301212,C3,Liam,Afternoon,Saturday,340.74
2023-02-05,18:32,S8,Store C,Tablet,8,263.28,,Tx301213,C3,Olivia,Evening,Sunday,2106.24
2024-03-04,13:03,S3,Store C,Chair,7,55.57,,Tx301214,C5,Mia,Afternoon,Monday,388.99
2023-05-25,12:04,S9,Store A,Desk,2,30.24,,Tx301215,C2,Mia,Afternoon,Thursday,60.48
